timestamp_s,roll_deg,pitch_deg,yaw_deg
112.777887,6.257264,-83.067661,-146.220594
112.788152,7.033155,-83.161064,-145.361493
112.798417,8.107195,-83.167259,-144.212696
112.808632,8.142738,-83.300953,-144.069945
112.829111,6.160479,-83.455841,-146.019308
112.839351,4.466139,-83.502061,-147.861356
112.849616,3.198993,-83.692111,-149.054726
112.859503,2.938749,-83.710416,-149.223733
112.869743,4.722908,-83.835914,-147.308753
112.879983,8.030535,-83.935341,-143.648154
112.890198,10.446715,-84.063168,-140.992822
112.900463,11.604689,-84.357535,-139.806445
112.910678,11.631240,-84.497541,-139.898872
112.931127,13.332603,-84.454790,-137.903323
112.941213,15.526388,-84.308078,-135.305105
112.951277,17.549582,-84.191842,-132.946736
112.961417,18.801557,-84.262193,-131.489775
112.971657,18.535651,-84.339190,-131.739459
112.991809,20.052271,-84.304328,-129.987243
113.002049,21.113441,-84.182266,-128.809172
113.012289,22.233085,-84.179944,-127.458379
113.022529,22.492559,-84.113800,-127.098305
113.032794,22.634876,-84.072423,-126.786561
113.043000,22.385390,-83.858542,-126.878263
113.063447,22.074439,-83.692637,-126.864084
113.073687,23.011473,-83.783472,-125.830922
113.094168,24.214933,-83.897959,-124.580069
113.104408,24.434110,-83.909762,-124.408358
113.114648,24.519020,-83.915240,-124.294075
113.134962,23.261963,-83.830033,-125.441478
113.145023,22.314095,-83.836331,-126.322655
113.155213,21.371337,-83.784162,-127.185144
113.165427,21.256677,-83.901176,-127.238255
113.175667,21.752932,-83.901497,-126.860300
113.185932,22.495330,-83.975359,-126.030022
113.206412,22.410406,-83.892536,-126.094472
113.216652,21.178036,-83.746206,-127.354027
113.226892,20.769005,-83.880542,-127.654897
113.237005,18.899463,-83.811633,-129.660841
113.247019,18.182165,-84.002789,-130.309996
113.267499,16.642295,-84.197518,-131.930623
113.277764,15.550894,-84.169712,-133.262564
113.287954,15.076826,-84.341129,-133.689478
113.298219,13.767000,-84.270567,-135.131604
113.308409,12.874108,-84.424164,-136.051317
113.318649,10.976012,-84.334654,-138.072739
113.339154,7.642592,-84.326014,-141.412592
113.349419,6.261122,-84.443459,-142.690889
113.359634,4.914536,-84.429649,-144.071762
113.369848,3.962255,-84.571225,-145.058724
113.380088,3.435006,-84.608169,-145.619251
113.390331,3.251816,-84.711797,-145.777930
113.400414,2.724062,-84.748530,-146.297994
113.410479,1.382738,-84.837793,-147.691735
113.420694,-0.500068,-84.877607,-149.600090
113.430933,-2.573397,-84.855361,-151.740111
113.441173,-3.761738,-84.776629,-152.993888
113.451388,-4.238498,-84.724521,-153.439749
113.471565,-4.499455,-84.736829,-153.630899
113.481831,-4.782450,-84.692078,-154.040888
113.492021,-5.299177,-84.729644,-154.514834
113.502220,-5.984585,-84.654744,-155.292957
113.512434,-6.902372,-84.597384,-156.267215
113.522648,-7.815778,-84.536787,-157.235012
113.542826,-8.406922,-84.384269,-157.795880
113.553041,-8.584539,-84.333896,-157.916624
113.563281,-9.019172,-84.270942,-158.395789
113.573546,-8.650645,-84.285634,-158.097938
113.583760,-7.970565,-84.255704,-157.356739
113.604224,-7.260788,-84.359024,-156.662451
113.614464,-6.996344,-84.417347,-156.412807
113.624427,-6.762093,-84.470432,-156.127428
113.634591,-6.522208,-84.515128,-155.967274
113.644806,-6.473605,-84.552667,-155.961947
113.655046,-6.251640,-84.529438,-155.732124
113.675525,-5.089369,-84.407806,-154.406904
113.685791,-5.171071,-84.359967,-154.389104
113.695996,-5.221893,-84.222264,-154.368245
113.706229,-4.741781,-84.107680,-153.796940
113.716469,-3.096920,-83.985488,-152.054108
113.726684,-1.016522,-83.880542,-149.772866
113.746862,1.401281,-83.760427,-147.155360
113.757076,2.215062,-83.733775,-146.423806
113.767291,3.013786,-83.850244,-145.592886
113.777531,2.822646,-83.900500,-145.866203
113.787786,2.244857,-84.030178,-146.477122
113.797970,1.681228,-83.938476,-147.194183
113.808035,1.659483,-84.012276,-147.158120
113.818274,1.883895,-83.841679,-146.947162
113.828514,2.493178,-83.910568,-146.207904
113.838578,2.901065,-83.787884,-145.886379
113.848642,3.468156,-83.849643,-145.223018
113.858856,3.498892,-83.685274,-145.171778
113.869096,4.174780,-83.661163,-144.371553
113.879361,4.682562,-83.416977,-143.729993
113.889626,5.538405,-83.442017,-142.695574
113.899815,5.930365,-83.266174,-142.206301
113.909940,6.219226,-83.318069,-141.750973
113.920055,6.339812,-83.176220,-141.550070
113.930295,6.647818,-83.261283,-141.131133
113.940560,7.462750,-83.074792,-140.402776
113.950472,8.921619,-83.054369,-138.820849
113.960687,9.263818,-82.815367,-138.400437
113.970927,9.559103,-82.786264,-138.034708
113.981167,9.453476,-82.568108,-138.012769
113.991432,9.104596,-82.548280,-138.118091
114.001646,8.762843,-82.382197,-138.442074
114.011845,8.691941,-82.583175,-138.504912
114.022085,9.261600,-82.552207,-138.175478
114.032325,9.735110,-82.720933,-137.705151
114.042389,9.353237,-82.603652,-138.182336
114.052452,9.123625,-82.680854,-138.486949
114.062692,8.440136,-82.543622,-139.161361
114.083197,8.152746,-82.469958,-139.479785
114.093437,8.128724,-82.609704,-139.483487
114.103645,7.994821,-82.561988,-139.737201
114.113851,8.541432,-82.710155,-139.233720
114.124066,8.856608,-82.674024,-139.018911
114.134331,9.424140,-82.656313,-138.365467
114.154786,9.727856,-82.476003,-137.944959
114.175291,9.564449,-82.218730,-137.969220
114.185442,9.696380,-82.081675,-137.728934
114.195577,9.960390,-81.964784,-137.327906
114.205791,10.695672,-81.941534,-136.519676
114.225969,11.556069,-82.100937,-135.544257
114.236209,11.534948,-82.115417,-135.639142
114.246424,11.815484,-82.281486,-135.395154
114.256689,11.636582,-82.280700,-135.616766
114.266904,11.671770,-82.360354,-135.543055
114.287347,11.418141,-82.341783,-135.776934
114.297583,11.279243,-82.262771,-135.898416
114.307596,10.976241,-82.342630,-136.173577
114.317710,10.906264,-82.202904,-136.333089
114.327924,11.227257,-82.243086,-135.953973
114.338164,11.250745,-82.168542,-136.001497
114.348429,11.702959,-82.343572,-135.582356
114.358694,11.734176,-82.291642,-135.709753
114.368909,12.304500,-82.347650,-135.183432
114.379149,12.422872,-82.147273,-135.143011
114.389388,12.936989,-82.295563,-134.605775
114.399628,12.240665,-82.230116,-135.498399
114.419781,11.394581,-82.530002,-136.533050
114.430021,11.375041,-82.554495,-136.440829
114.440260,11.382609,-82.313594,-136.529512
114.450475,12.015354,-82.395167,-135.775418
114.460740,12.106153,-82.486706,-135.830374
114.470945,12.546954,-82.712771,-135.552085
114.481114,12.822744,-82.851889,-135.434687
114.491379,13.058161,-82.879715,-135.270271
114.501645,12.977656,-82.905936,-135.267798
114.511834,12.503691,-82.734662,-135.765350
114.522074,11.655566,-82.618467,-136.409205
114.542554,10.284942,-82.760091,-137.797769
114.563059,10.515016,-82.908012,-137.687079
114.573299,10.644777,-82.876928,-137.632792
114.583539,10.931407,-82.939643,-137.442066
114.593803,11.242850,-82.893860,-137.230590
114.604018,11.049434,-82.875084,-137.384269
114.614258,10.112182,-82.769503,-138.253739
114.634763,7.583341,-82.591515,-140.506239
114.645029,6.491037,-82.583230,-141.446524
114.665483,5.455769,-82.664735,-142.534765
114.675723,6.160857,-82.702116,-141.809480
114.685988,7.079503,-82.742339,-140.891380
114.706310,7.606544,-82.991511,-140.522686
114.716528,7.177988,-83.121995,-140.982413
114.726742,6.371565,-83.134727,-141.752025
114.736982,5.265014,-83.201335,-142.826427
114.747247,4.518489,-82.970659,-143.670161
114.757462,4.297745,-82.815204,-143.632021
114.767727,4.140623,-82.682705,-143.671677
114.777967,3.742806,-82.842422,-143.956455
114.788207,2.994893,-82.875138,-144.749508
114.798270,2.948414,-82.886080,-144.752732
114.808334,3.603119,-82.698995,-144.074986
114.818549,4.305893,-82.619000,-143.271797
114.839053,4.044266,-82.681981,-143.428700
114.849318,2.659156,-82.884783,-144.900810
114.859533,0.829366,-82.969627,-146.907697
114.869745,0.002227,-83.041256,-147.925969
114.879979,-0.127133,-82.964805,-148.142404
114.890219,-0.117559,-83.060619,-148.119236
114.910749,-1.561396,-82.922158,-149.593369
114.920964,-1.706201,-82.645419,-149.687899
114.931204,-1.872503,-82.632462,-149.667299
114.941444,-1.959037,-82.509491,-149.836373
114.951654,-1.918661,-82.620571,-149.786267
114.971771,-3.460423,-82.661388,-151.421524
114.992250,-5.106417,-82.486651,-153.327693
115.002313,-4.915176,-82.205903,-153.228122
115.012377,-4.924891,-82.143543,-153.144384
115.022592,-5.034430,-81.946725,-153.274281
115.043097,-5.596321,-81.678080,-153.715730
115.053312,-5.919316,-81.668715,-154.116347
115.063551,-7.012022,-81.807771,-155.344224
115.073676,-7.904407,-81.914684,-156.544015
115.083791,-9.220964,-82.115116,-158.080576
115.094056,-10.470280,-82.179504,-159.700369
115.114511,-11.423286,-82.261118,-161.144790
115.124751,-11.681091,-82.283193,-161.478444
115.135016,-12.240979,-82.172831,-162.152939
115.145231,-13.215289,-82.082099,-163.236248
115.155470,-13.789722,-81.941848,-164.007049
115.175975,-14.289396,-81.816165,-164.764776
115.186215,-14.038555,-81.697163,-164.629060
115.206343,-13.034679,-81.438927,-163.652289
115.216582,-12.915938,-81.444412,-163.616553
115.226822,-13.390220,-81.414093,-164.243496
115.247292,-13.850939,-81.458332,-164.990637
115.257357,-14.102345,-81.518854,-165.365000
115.267547,-14.101870,-81.504559,-165.593306
115.287951,-13.645901,-81.672369,-165.411554
115.297914,-14.421980,-81.922115,-166.325570
115.308154,-15.307350,-82.066103,-167.550346
115.318419,-15.669144,-82.118852,-168.037257
115.328634,-15.537115,-82.075583,-168.005360
115.338899,-15.279767,-82.054157,-167.739597
115.349114,-14.993771,-82.132164,-167.502753
115.359354,-14.537139,-82.200814,-167.123705
115.379507,-13.774949,-82.454255,-166.501598
115.389746,-13.764289,-82.631670,-166.589366
115.400012,-13.130777,-82.560560,-166.086254
115.410202,-13.197196,-82.729348,-166.054780
115.420416,-12.695069,-82.668395,-165.724691
115.430656,-12.829196,-82.854853,-165.809126
115.451104,-11.094447,-82.854409,-164.208061
115.461168,-10.423042,-82.862462,-163.628233
115.471233,-9.665516,-82.912185,-162.902553
115.481373,-8.377744,-82.930811,-161.608163
115.491613,-7.731426,-83.089080,-160.932904
115.501878,-7.207254,-83.263380,-160.514677
115.522358,-6.438791,-83.629075,-159.940450
115.532597,-4.966528,-83.595805,-158.507572
115.542812,-3.545306,-83.653684,-156.930631
115.553005,-1.648389,-83.560384,-155.009395
115.563074,0.065655,-83.613461,-153.068760
115.583404,3.022963,-83.743044,-149.846427
115.593644,4.936957,-83.707110,-147.832642
115.603909,7.154631,-83.630680,-145.404878
115.624364,10.983086,-83.459379,-141.165339
115.634604,12.766278,-83.354269,-139.302869
115.664979,17.549900,-83.423890,-134.016672
115.675169,18.413743,-83.471025,-133.118242
115.685409,19.392333,-83.404505,-132.092443
115.695649,20.436821,-83.281569,-130.958851
115.705914,21.728954,-83.153612,-129.478639
115.726394,24.232256,-82.866307,-126.754213
115.736633,25.703050,-82.793962,-125.122263
115.746873,26.797315,-82.688442,-123.935750
115.756987,27.773185,-82.607498,-122.863164
115.767001,28.523912,-82.417652,-121.987985
115.787480,29.382808,-82.121468,-120.718935
115.797746,29.382456,-81.995922,-120.612453
115.807936,29.754855,-81.862283,-120.125733
115.818201,30.287340,-81.754304,-119.471661
115.828389,31.078795,-81.826056,-118.629294
115.838622,31.876824,-81.870028,-117.865474
115.848861,32.647686,-81.906406,-117.065877
115.859126,33.117596,-81.852400,-116.571931
115.869391,33.767578,-81.961997,-115.901548
115.879606,33.674725,-81.999358,-115.993250
115.889821,34.362781,-82.116236,-115.292815
115.900061,34.364563,-82.081580,-115.291380
115.910301,35.572749,-82.164109,-114.059508
115.920372,35.867458,-82.236407,-113.784477
115.930437,36.863378,-82.547699,-112.816352
115.940652,36.222884,-82.646143,-113.615675
115.950665,36.515223,-82.664735,-113.296801
115.960754,36.787105,-82.355532,-113.020534
115.970993,38.491862,-81.934519,-111.128496
115.991498,40.425868,-81.929506,-108.748954
116.001763,39.874918,-82.408828,-109.218973
116.011978,37.827804,-82.713714,-111.428799
116.022177,36.533924,-82.852080,-112.793833
116.032342,36.213844,-82.683668,-113.072361
116.042432,37.695934,-82.630338,-111.430513
116.062937,39.619796,-82.503337,-109.225674
116.073203,40.028925,-82.602402,-108.647717
116.083417,40.503093,-82.685922,-108.121184
116.093657,42.017541,-82.700368,-106.509102
116.103897,43.093945,-82.599199,-105.296061
116.124402,44.805921,-82.854108,-103.339546
116.134314,45.028910,-83.076322,-103.130747
116.144529,43.728285,-82.988376,-104.265078
116.154769,44.181335,-83.044978,-103.503983
116.164984,43.257104,-82.952238,-104.267967
116.175249,44.401096,-82.940141,-102.859842
116.195729,45.577559,-82.935531,-101.119591
116.205918,46.247429,-83.147595,-100.339611
116.216024,48.193938,-83.308213,-98.450258
116.226189,49.953128,-83.433705,-96.483805
116.236429,51.363996,-83.578163,-94.869347
116.266821,50.457958,-83.202455,-95.076623
116.277036,49.690931,-83.075044,-95.600218
116.287250,50.041716,-83.026639,-95.010459
116.297490,48.492052,-82.784085,-96.237994
116.307745,47.069197,-82.585504,-97.230898
116.317929,46.037217,-82.401287,-98.053752
116.327994,46.685788,-82.297803,-97.217819
116.338234,48.236688,-82.253974,-95.340992
116.348474,47.838686,-82.171301,-95.454134
116.358538,48.053096,-82.113251,-95.043004
116.368601,48.330538,-82.167893,-94.695163
116.378816,51.582237,-82.455690,-91.585638
116.389056,54.072029,-82.727968,-89.330623
116.399321,53.852609,-82.957893,-89.406964
116.409586,50.134401,-82.615762,-93.172161
116.419775,47.388918,-82.163235,-95.495627
116.429900,45.036772,-81.854517,-97.556685
116.440015,45.473542,-82.181587,-97.003412
116.450254,46.588997,-82.769639,-96.224217
116.470785,51.829446,-83.664510,-91.327313
116.480999,51.697948,-83.542503,-91.323174
116.491239,49.234719,-83.069778,-93.632686
116.501479,46.720997,-82.568320,-95.994422
116.511689,45.773742,-82.469412,-96.642498
116.521740,44.205824,-82.601849,-98.150850
116.531805,44.177452,-82.842449,-98.069325
116.542045,42.544179,-82.793661,-99.573503
116.552285,41.090049,-82.914760,-100.792350
116.562348,39.828848,-82.882112,-102.129578
116.572412,40.622977,-82.881006,-101.218957
116.582627,40.294117,-82.875910,-101.442338
116.603132,36.809617,-83.002433,-105.012096
116.613346,37.014544,-82.974873,-104.885765
116.623586,36.060595,-82.731800,-105.679460
116.633711,35.203891,-82.617060,-106.354187
116.643826,34.679599,-82.621260,-106.838181
116.654091,33.398901,-82.639791,-108.159385
116.674546,30.824773,-82.874121,-110.744441
116.684786,29.753875,-82.855399,-111.837265
116.695051,28.812528,-82.657754,-112.718667
116.705265,28.771987,-82.739470,-112.728420
116.715505,27.466453,-82.733883,-114.162111
116.736010,24.337351,-82.834506,-117.369247
116.746250,23.444631,-83.084914,-118.276719
116.756263,22.178010,-83.147970,-119.835737
116.766377,21.374625,-83.174984,-120.660387
116.776617,20.855991,-83.088234,-121.173826
116.797097,19.125774,-82.896292,-122.605229
116.807328,18.992739,-82.916065,-122.717736
116.817392,18.088105,-83.273953,-123.433048
116.827582,15.756763,-83.597151,-126.203454
116.837822,13.986627,-84.001546,-128.434058
116.847986,12.059958,-83.914659,-130.632559
116.857949,11.924114,-83.637545,-130.561566
116.868189,11.564523,-83.349399,-130.736924
116.878454,11.285186,-83.327823,-130.949917
116.898934,9.650101,-83.347897,-132.316802
116.909149,8.974410,-83.269903,-132.991815
116.919389,9.140451,-83.319094,-132.748073
116.939542,8.522347,-83.200092,-133.267441
116.949781,7.359944,-83.261775,-134.381773
116.960047,5.670233,-83.209183,-136.170381
116.970237,4.699027,-83.152123,-137.332483
116.980451,4.940948,-83.158284,-137.014906
116.990691,4.735079,-83.219360,-137.232133
117.011139,5.340042,-83.193746,-136.630366
117.021204,5.349225,-82.913681,-136.620968
117.031268,4.647126,-82.838092,-137.074083
117.041408,4.088098,-82.761450,-137.720629
117.051648,2.945918,-82.994114,-138.889971
117.061913,2.311143,-83.025061,-139.796610
117.082393,1.691964,-82.813919,-140.531798
117.092632,1.927822,-82.728132,-140.098846
117.102872,1.719842,-82.565103,-140.395495
117.113056,1.073456,-82.622674,-140.927498
117.123109,0.393263,-82.651293,-141.687739
117.143439,-0.262720,-82.695047,-142.452420
117.153679,-0.366339,-82.576509,-142.665030
117.163945,-0.979311,-82.621581,-143.297806
117.174159,-1.736803,-82.622831,-144.212382
117.184399,-2.564289,-82.654817,-145.119226
117.194639,-3.502346,-82.525146,-146.164587
117.215144,-5.377394,-82.320131,-148.305987
117.225410,-5.895818,-82.353606,-148.903329
117.235625,-5.958362,-82.290263,-149.049822
117.245839,-5.726801,-82.301956,-148.903492
117.256079,-6.048451,-82.241973,-149.239688
117.266344,-6.947892,-82.264117,-150.286715
117.286660,-8.748998,-82.160755,-152.269109
117.296726,-9.290966,-82.051370,-153.017329
117.306791,-9.713437,-82.113149,-153.597731
117.316931,-9.709677,-81.964271,-153.777024
117.327171,-9.301334,-81.756975,-153.404410
117.347323,-9.095965,-81.392707,-153.181677
117.357563,-9.524397,-81.316804,-153.640488
117.367777,-10.100993,-81.357641,-154.335091
117.378043,-10.373005,-81.362846,-154.828559
