frame_idx,video_time_s,imu_time_s,roll_deg,pitch_deg,yaw_deg,roll_deg_raw,pitch_deg_raw
3362,112.29718931189552,117.60718931189552,0.7458135237305231,-82.37772200913989,-156.9875471762095,11.299950340624106,-81.77962521138804
3363,112.33059121234524,117.64059121234524,1.421276423970116,-82.35213156816567,-156.6952787101862,10.798738491126905,-81.90221054714796
3364,112.36399311279492,117.67399311279492,2.087736480782674,-82.32596801187717,-157.66187285719718,11.75339511546605,-82.03850726020616
3365,112.39739501324462,117.70739501324462,2.744155480831466,-82.29927446517326,-153.18826535656078,7.84258637352168,-82.02300316717047
3366,112.43079691369432,117.74079691369433,3.389531220140725,-82.27209609263932,-152.10747948665826,6.755133815326657,-83.03120438054802
3367,112.46419881414404,117.77419881414404,4.022898535889361,-82.24447993641888,-152.1623164987977,6.835922194102272,-83.38067171327158
3368,112.49760071459372,117.80760071459372,4.643330147457895,-82.21647474184257,-150.99128171934785,6.123329992687917,-82.89932237677446
3369,112.53100261504342,117.84100261504342,5.249937323718097,-82.18813077451485,-145.19725609841063,0.975633487568419,-83.29848111105098
3370,112.56440451549312,117.87440451549313,5.841870396034088,-82.1594996324683,-139.69404241348522,-4.063059535415259,-83.75138961367212
3371,112.59780641594284,117.90780641594284,6.418319138172905,-82.13063405589669,-140.46638882042353,-3.4499329851016305,-84.2270667773977
3372,112.63120831639252,117.94120831639252,6.978513031478104,-82.10158773600169,-138.80364989636962,-4.913820669787492,-84.05432100719383
3373,112.66461021684223,117.97461021684224,7.521721426695214,-82.07241512401436,-132.43095407677924,-10.236814787951044,-83.48121361473002
3374,112.69801211729194,118.00801211729194,8.047253606842084,-82.04317124105738,-132.13229495040352,-9.728033372331184,-82.9372525192844
3375,112.73141401774164,118.04141401774164,8.554458751302024,-82.01391148915415,-131.00129611397716,-10.655144594547396,-82.96478707933447
3376,112.76481591819132,118.07481591819132,9.042725801699673,-81.98469146346487,-134.94530554346588,-7.062246961034197,-83.57699825024665
3377,112.79821781864104,118.10821781864104,9.511483234564876,-81.95556676556932,-136.3030325990959,-5.986253522385037,-83.66247507795497
3378,112.83161971909074,118.14161971909074,9.96019874944604,-81.92659281765381,-140.33323644441776,-1.648712779700034,-82.93615399017379
3379,112.86502161954044,118.17502161954044,10.38837888168406,-81.89782467838367,-142.5047652533233,0.2374809971767027,-82.92215399169976
3380,112.89842351999016,118.20842351999016,10.79556855066509,-81.869316862505,-142.51651326026382,0.3020404655444031,-82.52253270048442
3381,112.93182542043984,118.24182542043984,11.181350559509234,-81.84112316652089,-147.95791633944506,5.002546686328999,-82.65271475965908
3382,112.96522732088954,118.27522732088954,11.54534506694627,-81.81329650202218,-148.06316941812986,5.357356731758735,-81.78856160469412
3383,112.99862922133924,118.30862922133925,11.887209052223271,-81.78588873743743,-149.38159551323108,6.6373436216050266,-81.67386851006451
3384,113.03203112178896,118.34203112178896,12.20663578945886,-81.7589505485203,-151.9327464315721,8.586862146726832,-82.00079080923624
3385,113.06543302223864,118.37543302223864,12.503354342498818,-81.73253127751268,-155.25026158939488,11.31455676346792,-81.69293447204802
3386,113.09883492268835,118.40883492268836,12.777129088072648,-81.70667880042812,-154.64402114765488,10.83501476343551,-81.1279115646188
3387,113.13223682313804,118.44223682313805,13.027759274194784,-81.68143940137941,-156.5809989826672,12.237986043644288,-80.9742743570315
3388,113.16563872358776,118.47563872358776,13.255078620713658,-81.65685765250366,-158.2816346288761,13.45556209355419,-81.30406395333563
3389,113.19904062403744,118.50904062403744,13.458954968190348,-81.63297629790384,-160.69259091932796,15.31063631830692,-81.37281996170225
3390,113.23244252448715,118.54244252448716,13.639289979661262,-81.60983614003328,-160.7218712185569,15.358165637027843,-81.73056439478741
3391,113.26584442493686,118.57584442493686,13.796018896589477,-81.5874759269906,-163.5359584169232,17.931279571374688,-81.14172983555956
3392,113.29924632538656,118.60924632538656,13.929110344532573,-81.5659322392693,-157.10819220854046,12.26129955366972,-81.01427687643027
3393,113.33264822583624,118.64264822583624,14.038566179073191,-81.54523937474335,-161.5370154778427,16.210487490899794,-81.60920827933077
3394,113.36605012628596,118.67605012628596,14.124421363094052,-81.5254292313548,-164.9309286420553,18.86036487843087,-82.0040054957819
3395,113.39945202673566,118.70945202673566,14.18674387083124,-81.50653118851463,-159.80088545862617,14.348914659022274,-81.5808876405963
3396,113.43285392718536,118.74285392718537,14.225634617053954,-81.48857199048936,-158.9481440429367,13.50430284890761,-81.6427954190619
3397,113.46625582763508,118.77625582763508,14.24122741052034,-81.47157563667575,-159.64846581006825,13.905159970761655,-82.09542190906147
3398,113.49965772808476,118.80965772808476,14.233688931801224,-81.4555632834233,-162.1304271573326,15.772512799442616,-82.93884072431719
3399,113.53305962853446,118.84305962853446,14.20321873650311,-81.44055316045753,-164.71606628254804,17.87854891471418,-82.13085523982717
3400,113.56646152898416,118.87646152898417,14.15004928464962,-81.4265605032819,-158.86851454257328,13.023506818035118,-81.18696357342218
3401,113.59986342943388,118.90986342943388,14.074445995760176,-81.41359750177051,-157.6247479231426,11.947447761905808,-80.99483987785844
3402,113.63326532988356,118.94326532988356,13.976707327734845,-81.40167326449202,-159.67328341552374,13.5773181088806,-81.2292781306671
3403,113.66666723033327,118.97666723033328,13.857164876238846,-81.39079379802047,-160.67248004954874,14.454662443233396,-81.16434868894343
3404,113.70006913078296,119.01006913078297,13.716183489881496,-81.38096200044123,-161.41926578339547,15.150992068428158,-81.02740850573305
3405,113.73347103123268,119.04347103123268,13.554161395104137,-81.37217766830842,-161.5779135095243,15.090428531915222,-80.79265581589954
3406,113.76687293168236,119.07687293168236,13.37153032333216,-81.3644375163745,-161.98832300978972,15.273477153953584,-80.58924290465636
3407,113.80027483213208,119.11027483213208,13.168755631609612,-81.35773520947838,-163.09259206806954,16.380551301792355,-80.26286698347191
3408,113.83367673258178,119.14367673258178,12.946336406622937,-81.35206140604382,-162.70861596970522,15.303535482515704,-80.48435190366344
3409,113.86707863303148,119.17707863303148,12.704805540735682,-81.34740381270431,-162.41780827721513,14.339381372131738,-80.61951396651025
3410,113.90048053348116,119.21048053348116,12.444729767400116,-81.34374724963607,-165.8388643302862,17.411216050356426,-80.05452424393049
3411,113.93388243393088,119.24388243393088,12.166709642087008,-81.3410737262438,-164.08511198554703,15.872554656806347,-79.89080494625051
3412,113.96728433438058,119.27728433438058,11.871379453683542,-81.33936252690854,-165.924381659619,17.25612840548778,-80.08756196070486
3413,114.00068623483028,119.31068623483029,11.559407050153306,-81.33859030656772,-167.96844182807058,18.83881840733075,-80.26744400587268
3414,114.03408813528,119.34408813528,11.231493561133652,-81.33873119596016,-170.29960537491212,20.700656858657247,-80.42366840664117
3415,114.06749003572968,119.37749003572968,10.888372999066965,-81.33975691642789,-172.57451635306765,22.43555341203133,-80.63277530653892
3416,114.10089193617938,119.41089193617938,10.53081171942494,-81.34163690420799,-174.70872647620138,23.85293853441665,-80.97415372784772
3417,114.13429383662908,119.44429383662909,10.15960771959158,-81.34433844409378,-175.78019515711708,24.51980820546325,-80.70408277125496
3418,114.1676957370788,119.4776957370788,9.77558975502278,-81.34782681212401,-170.8562192228054,20.07332288159144,-79.95648041895238
3419,114.20109763752848,119.5110976375285,9.379616250622467,-81.35206542670977,-167.89491699664845,17.129741358730506,-80.46413550079144
3420,114.2344995379782,119.5444995379782,8.9725739856056,-81.3570160076278,-170.70197478262295,19.27165053805188,-81.10769898894664
3421,114.26790143842788,119.57790143842789,8.555376532142011,-81.36263874254536,-171.86232327469514,20.28013242929085,-81.01415049192964
3422,114.3013033388776,119.6113033388776,8.12896243142511,-81.36889246056026,-167.2533346520099,16.224930169794096,-80.93628209541373
3423,114.33470523932728,119.6447052393273,7.694293094306315,-81.3757348111821,-164.69885773289607,13.80482034587452,-81.07813083783088
3424,114.368107139777,119.678107139777,7.252350416922506,-81.38312244600183,-163.28368543100652,12.285799950400667,-81.18394910230698
3425,114.4015090402267,119.7115090402267,6.804134107263552,-81.39101120033158,-160.7402786250694,9.831785225090194,-81.20477949475554
3426,114.4349109406764,119.7449109406764,6.350658731550914,-81.39935627337223,-159.11057900650917,8.219817450507763,-81.16655227879107
3427,114.46831284112608,119.7783128411261,5.892950510032149,-81.40811240674493,-159.46791511320822,8.445839641294231,-81.02771026132226
3428,114.5017147415758,119.8117147415758,5.4320439074535125,-81.41723406178703,-158.07411817385363,7.135633449669045,-81.31966832624775
3429,114.5351166420255,119.8451166420255,4.968978061568009,-81.4266755961317,-156.68032123449908,5.82542725804386,-81.61162639117325
3430,114.5685185424752,119.8785185424752,4.504793083310799,-81.43639144005822,-155.16211201160792,4.565048402955439,-81.61313173705405
3431,114.60192044292492,119.91192044292492,4.0405262628352,-81.44633627281667,-153.14052380187505,2.779400748113253,-81.41114305767745
3432,114.6353223433746,119.9453223433746,3.577208225870673,-81.45646519841578,-153.04089348909076,2.435550470442284,-81.74765103954566
3433,114.6687242438243,119.9787242438243,3.11585909103316,-81.46673391931814,-151.96205266610482,1.3060069186644951,-81.83661941545893
3434,114.702126144274,120.012126144274,2.6574846746804783,-81.47709890561228,-149.88619735153827,-0.6298653957373879,-81.75747791650326
3435,114.73552804472372,120.04552804472372,2.2030727849827207,-81.48751755722834,-148.7348432896967,-1.864702653573484,-81.85730834567416
3436,114.7689299451734,120.0789299451734,1.7535896515933138,-81.4979483576987,-147.6349944630281,-2.731803626384312,-81.46976322931965
3437,114.80233184562312,120.11233184562312,1.3099765440142117,-81.50835101878958,-147.00152078160465,-3.2223662555614494,-81.49081268408749
3438,114.8357337460728,120.1457337460728,0.8731466255291119,-81.51868661520247,-146.63091636314044,-3.5121302763851543,-81.75812095163748
3439,114.86913564652252,120.17913564652252,0.4439820719886984,-81.52891770804881,-145.53407013730308,-4.552271650777894,-81.61806751839003
3440,114.9025375469722,120.2125375469722,0.0233314701620322,-81.53900845594893,-144.7556495503641,-5.236070416674487,-81.62297938606618
3441,114.93593944742192,120.24593944742192,-0.3879924928770626,-81.54892471338442,-144.25136306821284,-5.61373783227448,-81.75071153334446
3442,114.96934134787162,120.27934134787162,-0.7892150356185028,-81.55863411662104,-143.68649966888424,-6.094561446748442,-81.68409976563872
3443,115.00274324832132,120.31274324832133,-1.1796009732035908,-81.56810615778659,-142.25112215147956,-7.365031778745284,-82.00306014155694
3444,115.036145148771,120.346145148771,-1.558456095608606,-81.57731224772157,-142.57927190488058,-7.004782934145186,-82.02689192216404
3445,115.06954704922072,120.37954704922072,-1.925128247262603,-81.58622576820709,-141.05582071680752,-8.26592127101802,-81.89319923929294
3446,115.10294894967042,120.41294894967042,-2.2790081292312907,-81.59482211415998,-139.56259788374922,-9.48687108449944,-81.86019020486488
3447,115.13635085012012,120.44635085012013,-2.619529846780765,-81.60307872636847,-139.35935195456503,-9.557788407958158,-82.01758131034082
3448,115.16975275056984,120.47975275056984,-2.946171224853727,-81.6109751153237,-138.96650305602014,-9.882429608550806,-81.98834949805736
3449,115.20315465101952,120.51315465101952,-3.258453913390483,-81.61849287668265,-138.57365415747526,-10.207070809143453,-81.95911768577389
3450,115.23655655146922,120.54655655146922,-3.555943303704211,-81.62561569886664,-138.10635694270454,-10.579781265241367,-82.04132467422532
3451,115.26995845191892,120.57995845191893,-3.8382482762773926,-81.63232936321714,-137.61505761440085,-10.967989234064545,-82.15945949668007
3452,115.30336035236864,120.61336035236864,-4.105020799452077,-81.63862173697363,-137.59263579030173,-10.859591697527526,-82.2121904349494
3453,115.33676225281832,120.64676225281832,-4.355955397565258,-81.64448275918755,-137.6131744698054,-10.705693102801778,-82.25892879780834
3454,115.37016415326804,120.68016415326804,-4.590788506134841,-81.64990441967146,-138.4027563965843,-9.991247118728404,-82.22672059184883
3455,115.40356605371773,120.71356605371771,-4.809297730734101,-81.65488073119029,-139.03194504160635,-9.262167796756064,-82.27255010364935
3456,115.43696795416744,120.74696795416745,-5.0113010252059,-81.65940769520047,-138.83065418066786,-9.357151316007217,-82.27082592746105
3457,115.47036985461712,120.78036985461712,-5.19665580386476,-81.66348326146675,-138.7631216288166,-9.369730829081696,-82.3060950824003
3458,115.50377175506684,120.81377175506684,-5.365258001317829,-81.66710728186719,-138.52366150332853,-9.4706011657104,-82.20798562509951
3459,115.53717365551654,120.84717365551654,-5.517041092507336,-81.67028145866881,-138.24499032821805,-9.591607748028816,-82.07945687395026
3460,115.57057555596624,120.88057555596625,-5.65197508453965,-81.67300928752825,-138.80628093285188,-9.078313035290297,-81.92587533641426
3461,115.60397745641592,120.91397745641594,-5.770065490572176,-81.67529599544369,-139.32717556227752,-8.598062430913826,-81.79094162412942
3462,115.63737935686564,120.94737935686564,-5.871352293613785,-81.67714847386169,-139.59542943868058,-8.322546742430136,-81.75939790839216
3463,115.67078125731534,120.98078125731534,-5.9559089042082265,-81.6785752071427,-139.86372705515092,-8.045372949023122,-81.72863491966707
3464,115.70418315776504,121.01418315776505,-6.023841112614986,-81.67958619663393,-140.1343402115096,-7.680421327830196,-81.73920256102346
3465,115.73758505821476,121.04758505821476,-6.07528603571867,-81.680192880689,-140.40495336786827,-7.31546970663727,-81.74977020237986
3466,115.77098695866444,121.08098695866444,-6.110411060611526,-81.68040805109287,-142.03847422844876,-5.636083339475664,-81.76150045932555
3467,115.80438885911414,121.11438885911414,-6.129412787662947,-81.68024576642813,-141.01328672429668,-6.616218351792613,-81.70762541433862
3468,115.83779075956384,121.14779075956385,-6.132515974978944,-81.67972126285842,-140.9062918027503,-6.572296568589106,-81.63772446534217
3469,115.87119266001356,121.18119266001356,-6.119972484854818,-81.6788508626436,-141.38560976948756,-5.892419419915902,-81.46342773488098
3470,115.90459456046324,121.21459456046324,-6.092060232218773,-81.67765188058236,-140.16881703903408,-7.08566428067795,-81.70731492963984
3471,115.93799646091296,121.24799646091296,-6.049082134792412,-81.6761425285222,-142.26840368868557,-5.173092357522785,-81.65464832801386
3472,115.97139836136266,121.28139836136266,-5.991365064198131,-81.67434181800404,-142.5124454710474,-4.856563932543897,-81.65724941894018
3473,116.00480026181236,121.31480026181237,-5.919258796882053,-81.67226946101772,-140.8786801633975,-6.155227815590635,-81.71578128618607
3474,116.03820216226204,121.34820216226206,-5.833134964174159,-81.66994576878496,-142.18176388580247,-4.967843819549831,-81.70404232766386
3475,116.07160406271176,121.38160406271176,-5.7333860019404925,-81.66739154845642,-143.01554808561056,-4.163402034480763,-81.65492060232835
3476,116.10500596316146,121.41500596316146,-5.620424101241856,-81.66462799759196,-143.2339705282178,-3.8630298989370857,-81.56337545094718
3477,116.13840786361116,121.44840786361117,-5.494680161502543,-81.66167659627862,-143.07131820469692,-3.9061510737075418,-81.37477488247285
3478,116.17180976406084,121.48180976406086,-5.356602746566908,-81.65855899673272,-142.02493207416586,-4.821579188633658,-81.32470851106189
3479,116.20521166451056,121.51521166451056,-5.206657042218998,-81.65529691028387,-143.7814974790925,-3.4671544521507367,-81.77150452443672
3480,116.23861356496026,121.54861356496026,-5.045323813177888,-81.6519119918877,-145.10873238311092,-2.364952209511191,-81.7925289543431
3481,116.27201546540996,121.58201546540997,-4.873098359191882,-81.64842572274065,-144.41461946856833,-2.894836065493459,-81.74244831064186
3482,116.30541736585968,121.61541736585968,-4.690489471380779,-81.6448592918086,-144.41097425837015,-2.8097112108829,-81.56851044043182
3483,116.33881926630936,121.64881926630936,-4.498018388682833,-81.64123347696678,-144.23279800769092,-2.894766611004337,-81.28384372042595
3484,116.37222116675906,121.68222116675906,-4.296217750652745,-81.63756852643684,-143.88008368843686,-3.145153506113461,-81.40824035539623
3485,116.40562306720877,121.71562306720875,-4.085630539851966,-81.63388404157497,-143.31412986796212,-3.542429355752651,-81.50899299639812
3486,116.43902496765848,121.74902496765849,-3.866809006816056,-81.63019886229829,-142.40833530178554,-4.173802788424592,-81.5720640985875
3487,116.47242686810816,121.78242686810816,-3.64031357286903,-81.62653095613302,-141.6232614784059,-4.698490025356702,-81.53865784090215
3488,116.50582876855788,121.81582876855788,-3.40671170857886,-81.62289731142748,-141.22290297339822,-4.883187523914139,-81.19779557060501
3489,116.53923066900758,121.84923066900758,-3.166576786016201,-81.61931383512372,-140.21869287354463,-5.561537311774456,-80.95250060918343
3490,116.57263256945728,121.88263256945729,-2.920486901423219,-81.61579525544711,-138.3068850515124,-6.981853664174508,-80.85084470177884
3491,116.60603446990696,121.91603446990698,-2.669023663664767,-81.61235502971172,-139.3577433642444,-6.012614963754039,-80.60713147152674
3492,116.63943637035668,121.94943637035668,-2.412770943942937,-81.60900525738543,-139.488184849515,-5.559100012209576,-80.31195069877403
3493,116.67283827080638,121.98283827080638,-2.1523135830710043,-81.60575659891708,-139.6945060415856,-5.424929521381452,-80.67035883403109
3494,116.70624017125608,122.01624017125609,-1.8882360534752205,-81.60261820135008,-139.11573343553303,-5.803361794520032,-80.81429499946783
3495,116.7396420717058,122.0496420717058,-1.6211210729391168,-81.5995976318354,-138.62622355733853,-6.141039283285971,-80.82622194822652
3496,116.77304397215548,122.08304397215548,-1.3515481643890543,-81.59670081971088,-140.6551118635612,-4.515160398711139,-81.1187105646886
3497,116.80644587260518,122.11644587260518,-1.0800921519944555,-81.59393200737148,-142.7018936644743,-2.874556728410993,-81.41332990962466
3498,116.83984777305488,122.14984777305489,-0.8073215835914771,-81.59129371008243,-144.24275260554424,-1.4117528006871825,-81.46121654328898
3499,116.8732496735046,122.1832496735046,-0.5337970779151404,-81.58878668499024,-145.69146954491953,0.0186690674735259,-81.46416659134977
3500,116.90665157395428,122.2166515739543,-0.2600696139938586,-81.58640990956634,-148.12125834777953,2.287774256144157,-81.58140247231529
3501,116.94005347440398,122.25005347440398,0.0133211937386599,-81.58416056957813,-150.95367896654983,4.90107501384378,-81.74554125015105
3502,116.97345537485369,122.28345537485367,0.2858487687942408,-81.58203405658243,-153.33967475116384,6.950659271746366,-81.96873794327009
3503,117.0068572753034,122.3168572753034,0.5570011271242533,-81.58002397490812,-152.01213689373552,5.517648919399082,-81.94146950597022
3504,117.04025917575308,122.3502591757531,0.8262822689111535,-81.5781221580662,-155.38443774678782,8.572765599559022,-81.79366654751257
3505,117.0736610762028,122.3836610762028,1.0932133946610292,-81.57631869448575,-156.26043036704726,8.917632695964084,-81.89478748135153
3506,117.1070629766525,122.4170629766525,1.3573339520001542,-81.57460196245547,-155.2518668981694,8.057827187147893,-81.33742675466793
3507,117.1404648771022,122.4504648771022,1.618202525481984,-81.57295867414587,-154.58355858137202,7.642188766417012,-80.90679610526354
3508,117.1738667775519,122.4838667775519,1.8753975809933257,-81.57137392855783,-153.98565225914228,7.111065530220445,-80.7774725785207
3509,117.2072686780016,122.5172686780016,2.128518074126616,-81.56983127315081,-153.26395078375467,6.43698663477289,-80.77466951187759
3510,117.2406705784513,122.5506705784513,2.377183930408414,-81.56831277379177,-152.04935716768807,5.402389859445302,-80.87589797842567
3511,117.274072478901,122.584072478901,2.62103640438041,-81.56679909264649,-150.94548772660852,4.468173736715006,-80.97303543541487
3512,117.30747437935072,122.61747437935072,2.859738323114896,-81.56526957373423,-150.91042616515443,4.502920647310697,-81.03068284199114
3513,117.3408762798004,122.6508762798004,3.0929742183449536,-81.56370233598174,-150.99562164234908,4.561157064710748,-81.15185818554225
3514,117.3742781802501,122.6842781802501,3.3204503519596145,-81.56207437364316,-151.34014565721273,4.606273467342539,-81.4482854712708
3515,117.4076800806998,122.7176800806998,3.541894642519196,-81.56036166388536,-149.60782230633407,3.2177058261585865,-81.28475320540238
3516,117.44108198114952,122.75108198114953,3.7570565034179166,-81.55853928123562,-149.78809795214224,3.511966246481013,-81.34554370958982
3517,117.4744838815992,122.7844838815992,3.965706604314739,-81.55658151855174,-150.3035333571328,4.070415767280574,-81.5594704102921
3518,117.5078857820489,122.8178857820489,4.16763656608444,-81.55446201424544,-150.74864912879093,4.555837692035079,-81.76854055709887
3519,117.5412876824986,122.8512876824986,4.362658596256395,-81.5521538855811,-149.92563634446086,3.72868521766844,-81.81715691719639
3520,117.57468958294832,122.88468958294833,4.550605068327161,-81.54962986787918,-149.32482159829715,3.159299105516893,-81.43263273764364
3521,117.608091483398,122.91809148339802,4.731328046564627,-81.54686245930455,-149.4931495758194,3.3183476904165,-81.33894854345928
3522,117.64149338384772,122.95149338384772,4.904698758586604,-81.5438240706026,-149.95921741982363,3.7228942632270106,-81.31779696330861
3523,117.67489528429742,122.98489528429742,5.070607019880543,-81.54048717879026,-151.94004120059597,5.312303672444866,-81.6236200561866
3524,117.70829718474712,123.01829718474713,5.228960615531575,-81.53682448352333,-149.3760669543102,3.307093515978816,-81.13399443161624
3525,117.7416990851968,123.05169908519682,5.379684643151545,-81.53280906456327,-149.3148468827225,3.366436111358201,-81.13307417263383
3526,117.77510098564652,123.08510098564652,5.522720817723459,-81.52841453848565,-150.526879350986,4.466591324185366,-81.43802578570697
3527,117.80850288609622,123.11850288609622,5.658026737141812,-81.5236152127476,-151.02078703055176,4.994392333088785,-81.60749859974167
3528,117.84190478654592,123.15190478654593,5.785575109417611,-81.51838623554143,-152.3239177688169,6.2676725327839,-81.5064875605431
3529,117.87530668699564,123.18530668699565,5.9053529466875325,-81.51270374033584,-149.84270797058912,4.01984098362504,-81.43049582268657
3530,117.90870858744532,123.21870858744532,6.017360733611392,-81.50654498443092,-151.27396852792157,5.293709979201855,-81.4514660820586
3531,117.94211048789502,123.25211048789502,6.121611578053386,-81.49988848110776,-151.47895776754413,5.51568213052826,-81.63666912173284
3532,117.97551238834473,123.28551238834471,6.218130351589405,-81.49271412513009,-152.0022326102593,5.996304183283468,-81.89318517559965
3533,118.00891428879444,123.31891428879445,6.306952827226279,-81.4850033117403,-154.54737130378652,8.208587854346085,-82.25228817726487
3534,118.04231618924412,123.35231618924414,6.38812482214053,-81.47673904999338,-157.09250999731373,10.420871525408703,-82.6113911789301
3535,118.07571808969384,123.38571808969384,6.46170135481851,-81.4679060718792,-158.87185655910451,11.893355060407703,-82.60660796261477
3536,118.10911999014353,123.41911999014351,6.527745828885819,-81.45849093867442,-160.47299492190788,13.198565775791202,-82.53789107487903
3537,118.14252189059324,123.45252189059325,6.586329258445919,-81.44848214540876,-159.30574615533348,12.089018976869768,-82.2561128446055
3538,118.17592379104292,123.48592379104294,6.637529549592725,-81.43787022370137,-158.13849738875908,10.979472177948333,-81.97433461433198
3539,118.20932569149264,123.51932569149264,6.681430850184399,-81.42664784276242,-159.26866481797316,11.94200465897392,-81.99571617383684
3540,118.24272759194234,123.55272759194234,6.718122977227931,-81.41480990806424,-159.9017704913461,12.517872745765548,-81.88086809931947
3541,118.27612949239204,123.58612949239205,6.747700929355293,-81.40235365703961,-159.9832607204436,12.473216560676288,-81.8683498982622
3542,118.30953139284172,123.61953139284174,6.770264489810738,-81.38927875110711,-158.96050174507278,11.477651008020818,-81.88371344000782
3543,118.34293329329144,123.65293329329144,6.7859179221335175,-81.37558736328384,-160.02936007872032,12.261341192553129,-81.78619670138146
3544,118.37633519374114,123.68633519374114,6.794769757021868,-81.36128426058754,-160.34931294957985,12.391206995773512,-81.69213504390778
3545,118.40973709419085,123.71973709419083,6.796932665827765,-81.34637688028258,-159.1600051245981,11.210705841147677,-81.62108652508742
3546,118.44313899464056,123.75313899464057,6.792523414183979,-81.33087539873205,-157.44864293043258,9.670161689804562,-81.48503336846886
3547,118.47654089509024,123.78654089509024,6.7816628881583405,-81.3147927911558,-155.36536191929338,7.881096796193464,-81.31014542116016
3548,118.50994279553994,123.81994279553994,6.764476184162422,-81.298144880071,-154.57200530434483,7.210379800055377,-81.5101726548997
3549,118.54334469598965,123.85334469598963,6.741092752473832,-81.2809503701779,-153.77864868939625,6.539662803917289,-81.71019988863924
3550,118.57674659643936,123.88674659643937,6.711646583673056,-81.26323086843237,-154.4550611168297,7.383680651852062,-81.78612905470732
3551,118.61014849688904,123.92014849688906,6.676276427978537,-81.24501088922455,-155.6301328499877,8.405256955778615,-82.05115897980848
3552,118.64355039733876,123.95355039733876,6.635126038529167,-81.22631784475807,-154.40941123215575,6.9239481658079125,-82.16037498906441
3553,118.67695229778845,123.98695229778843,6.588344429265642,-81.20718202012232,-154.05509198643875,6.404282807248912,-82.02774714856292
3554,118.71035419823816,124.02035419823817,6.536086135896019,-81.18763653216378,-153.67384388339377,6.063567672969941,-81.9519505531917
3555,118.74375609868784,124.05375609868786,6.478511467744904,-81.16771727130867,-153.2229152777251,5.673425033313205,-81.72385815875718
3556,118.77715799913756,124.08715799913756,6.415786741153254,-81.14746282556217,-152.66987844957174,5.163101291425524,-81.47360992396473
3557,118.81055989958726,124.12055989958726,6.348084488793394,-81.12691438579111,-152.47662083616115,4.889812051181993,-81.30125238190091
3558,118.84396180003696,124.15396180003695,6.275583640938395,-81.10611563126244,-152.56608006626385,4.81287948615984,-81.19011135963845
3559,118.87736370048664,124.18736370048666,6.19846967477852,-81.08511259449276,-151.9734512478481,4.319938312320728,-80.73340008871867
3560,118.91076560093636,124.22076560093636,6.116934727567096,-81.0639535046799,-150.99112049794638,3.6229666663241886,-80.26080811938621
3561,118.94416750138606,124.25416750138606,6.031177669078884,-81.04268860905196,-150.00878974804468,2.9259950203276497,-79.78821615005376
3562,118.97756940183577,124.28756940183575,5.941404128576448,-81.02136997143633,-150.46073508178438,3.1346497049936874,-79.89844185358035
3563,119.01097130228548,124.32097130228549,5.84782647125118,-81.00005124780242,-150.7822921985576,3.314460851125124,-79.96191118563654
3564,119.04437320273516,124.35437320273516,5.75066371935351,-80.97878743971731,-151.1433652508407,3.747615875719145,-79.87313783747425
3565,119.07777510318486,124.38777510318486,5.6501414148330245,-80.95763462784456,-149.80254567909995,2.545595571422113,-79.94099634527242
3566,119.11117700363457,124.42117700363455,5.5464914231849365,-80.93664968799946,-150.26164754850984,2.924108915718484,-80.12739474243232
3567,119.14457890408428,124.45457890408429,5.439951680252114,-80.91588999201346,-150.9606400736886,3.489100082163337,-80.39722212083556
3568,119.17798080453396,124.48798080453398,5.330765883223108,-80.89541309575068,-152.73224047268366,4.877834768787977,-80.81675442103257
3569,119.21138270498368,124.52138270498368,5.219183125060129,-80.87527641770727,-153.4641637338572,5.656844411418834,-80.85106674709164
3570,119.24478460543337,124.55478460543335,5.105457471031598,-80.85553691267997,-154.1347298544591,6.398341548463132,-80.86459067734104
3571,119.27818650588308,124.58818650588309,4.989847478835786,-80.83625074450244,-155.11928761935022,7.136147711989593,-81.14033235435632
3572,119.31158840633276,124.62158840633278,4.872615667893452,-80.81747296032236,-156.4993890857616,8.204540684883188,-81.44339591472173
3573,119.34499030678248,124.65499030678248,4.754027944628336,-80.79925716805957,-158.73340050393583,10.16013425155938,-81.6486068169705
3574,119.37839220723218,124.68839220723218,4.634352989244368,-80.78165521931916,-159.56878771492168,10.7508947442762,-81.69565625451479
3575,119.41179410768189,124.72179410768187,4.513861609308285,-80.7647169018114,-159.95401336888713,10.90829953072308,-81.74177975845502
3576,119.44519600813156,124.75519600813158,4.392826065958808,-80.74848964696638,-159.35336818956836,10.186945060775107,-81.6571027190675
3577,119.47859790858128,124.78859790858128,4.2715193763549095,-80.73301825848533,-159.4091328365305,10.052054814506496,-81.44647637243483
3578,119.51199980903098,124.82199980903098,4.150214591870697,-80.71834466622107,-158.75896258499765,9.40452286972164,-81.18576328182951
3579,119.54540170948069,124.85540170948067,4.02918405069647,-80.70450770814209,-158.31161697698178,8.957955950261866,-80.96921438136515
3580,119.5788036099304,124.8888036099304,3.9086986080430095,-80.69154294159686,-157.4428690206084,8.091084624659517,-80.7543921106983
3581,119.6122055103801,124.9222055103801,3.7890268524213,-80.67948248384006,-156.3440124927259,6.994704263634353,-80.54051267368622
3582,119.64560741082978,124.95560741082978,3.670434316984199,-80.66835488114776,-156.04253104997042,6.592186371573157,-80.37152724954557
3583,119.67900931127949,124.98900931127947,3.5531826913210707,-80.65818500572756,-156.52964436969162,6.875890458490512,-80.24694148633894
