frame_idx,timestamp_s,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,speed_mps,speed_kmh,gps_lat,gps_lon,roll_unc_deg,pitch_unc_deg
227,7.566666666666606,9.239,-8.277,15.198,-344.096,68.462,9.765,35.15,17.43206951,78.37115905,0.424,0.666
228,7.600000000000023,11.097,0.49,-1.477,262.804,33.267,9.89,35.6,17.43206761,78.37116161,0.424,0.666
229,7.633333333333326,14.578,-10.122,9.071,-328.292,59.395,10.015,36.05,17.43206571,78.37116418,0.424,0.666
230,7.666666666666629,19.432,-15.068,5.752,-162.828,129.293,9.949,35.82,17.43206394,78.37116659,0.424,0.665
231,7.700000000000045,14.577,-17.662,-3.332,-94.663,-38.344,9.792,35.25,17.43206224,78.37116892,0.424,0.665
232,7.733333333333348,10.135,-13.627,22.414,107.819,-53.533,9.636,34.69,17.43206054,78.37117125,0.424,0.665
233,7.7666666666666515,14.448,-18.233,17.024,-155.657,75.906,9.584,34.5,17.43205903,78.37117379,0.424,0.665
234,7.799999999999954,15.475,-16.761,2.075,27.983,27.373,9.58,34.49,17.43205759,78.37117642,0.424,0.665
235,7.833333333333371,17.943,-16.104,4.812,4.068,51.21,9.577,34.48,17.43205616,78.37117906,0.424,0.665
236,7.866666666666674,21.317,-18.346,-3.71,-84.982,88.399,9.595,34.54,17.43205459,78.3711816,0.424,0.665
237,7.899999999999977,18.222,-18.314,-2.111,-16.792,-13.192,9.623,34.64,17.43205296,78.3711841,0.424,0.664
238,7.93333333333328,20.289,-17.393,10.784,10.666,44.38,9.651,34.74,17.43205132,78.3711866,0.424,0.664
239,7.966666666666697,15.239,-16.594,16.89,7.692,-52.321,9.631,34.67,17.43204962,78.37118901,0.424,0.664
240,8.0,18.412,-15.037,8.128,31.803,64.313,9.588,34.52,17.43204789,78.37119138,0.424,0.664
241,8.033333333333303,14.892,-14.468,18.48,2.624,-30.257,9.546,34.36,17.43204615,78.37119374,0.424,0.664
242,8.066666666666606,15.313,-13.567,5.911,13.387,18.651,9.486,34.15,17.43204446,78.37119613,0.424,0.664
243,8.100000000000023,15.498,-13.631,5.248,-15.682,16.536,9.417,33.9,17.43204277,78.37119852,0.424,0.664
244,8.133333333333326,15.12,-13.513,5.634,-10.149,9.824,9.349,33.66,17.43204109,78.37120091,0.424,0.664
245,8.166666666666629,13.211,-12.581,3.803,15.075,-7.928,9.333,33.6,17.43203949,78.3712033,0.424,0.663
246,8.200000000000045,12.811,-13.468,13.363,-40.345,4.442,9.338,33.62,17.43203792,78.3712057,0.424,0.663
247,8.233333333333348,10.848,-12.228,8.136,24.558,-12.553,9.343,33.64,17.43203635,78.3712081,0.424,0.663
248,8.266666666666652,8.027,-11.355,9.832,14.315,-26.649,9.303,33.49,17.43203479,78.37121046,0.424,0.663
249,8.299999999999955,7.104,-10.847,5.723,3.783,-4.296,9.245,33.28,17.43203322,78.37121279,0.424,0.663
250,8.333333333333371,3.777,-10.654,11.207,-5.512,-40.54,9.186,33.07,17.43203165,78.37121512,0.424,0.663
251,8.366666666666674,5.164,-10.448,0.366,-4.967,21.576,9.161,32.98,17.43203004,78.37121746,0.424,0.663
252,8.399999999999977,2.443,-10.542,6.614,-14.083,-31.461,9.15,32.94,17.43202841,78.37121979,0.424,0.663
253,8.43333333333328,3.984,-9.091,-12.399,33.539,27.523,9.139,32.9,17.43202677,78.37122212,0.424,0.662
254,8.466666666666697,1.776,-9.158,7.485,-12.061,-25.953,9.126,32.85,17.43202509,78.37122436,0.424,0.662
255,8.5,0.873,-6.908,-1.831,59.431,-7.932,9.112,32.8,17.43202339,78.37122656,0.424,0.662
256,8.533333333333303,1.863,-5.061,-19.505,49.005,21.088,9.098,32.75,17.43202169,78.37122876,0.424,0.662
257,8.566666666666606,0.585,-7.466,10.967,-80.735,-17.48,9.075,32.67,17.43201997,78.37123094,0.424,0.662
258,8.600000000000023,-0.0,-7.016,-8.872,5.272,-2.795,9.048,32.57,17.43201824,78.3712331,0.424,0.662
259,8.633333333333326,-0.12,-4.03,-27.206,84.066,9.002,9.022,32.48,17.4320165,78.37123527,0.424,0.662
260,8.666666666666629,1.418,-7.411,24.733,-110.023,9.897,8.98,32.33,17.43201489,78.37123746,0.424,0.662
261,8.700000000000045,-0.572,-6.656,-2.782,14.718,-22.259,8.933,32.16,17.43201332,78.37123966,0.424,0.661
262,8.733333333333348,0.769,-5.738,-8.937,20.413,20.254,8.886,31.99,17.43201175,78.37124186,0.424,0.661
263,8.766666666666652,1.184,-6.082,-2.97,-17.793,7.473,8.86,31.9,17.43201028,78.37124416,0.424,0.661
264,8.799999999999955,2.26,-5.207,-10.19,19.587,19.343,8.843,31.83,17.43200885,78.37124649,0.424,0.661
265,8.833333333333371,3.178,-5.361,-3.397,-11.451,15.763,8.826,31.77,17.43200742,78.37124882,0.424,0.661
266,8.866666666666674,2.568,-5.85,6.163,-21.966,-6.122,8.783,31.62,17.43200586,78.37125099,0.424,0.661
267,8.899999999999977,2.224,-4.07,-0.549,47.704,-0.915,8.73,31.43,17.43200426,78.37125309,0.424,0.661
268,8.93333333333328,1.085,-3.048,2.644,25.876,-12.688,8.676,31.24,17.43200266,78.37125519,0.424,0.661
269,8.966666666666697,3.312,-4.843,2.404,-60.253,30.81,8.655,31.16,17.43200116,78.37125741,0.424,0.66
270,9.0,-1.045,-4.248,-0.549,11.935,-64.557,8.646,31.13,17.43199969,78.37125968,0.424,0.66
271,9.033333333333305,-1.33,-5.657,-1.749,-49.429,-3.706,8.638,31.1,17.43199823,78.37126194,0.424,0.66
272,9.066666666666606,-0.208,-2.357,-17.72,94.781,20.624,8.605,30.98,17.43199669,78.37126404,0.424,0.66
273,9.100000000000025,-0.115,-6.106,24.846,-120.059,-8.347,8.562,30.82,17.43199512,78.37126608,0.424,0.66
274,9.133333333333326,0.488,-4.341,-7.188,46.927,10.886,8.519,30.67,17.43199355,78.37126811,0.424,0.66
275,9.166666666666629,4.233,-3.853,-17.329,9.051,74.482,8.501,30.6,17.43199201,78.37127021,0.424,0.66
276,9.200000000000044,6.219,-7.872,3.295,-129.785,31.485,8.493,30.58,17.43199048,78.37127235,0.424,0.66
277,9.233333333333348,5.808,-7.107,12.224,14.39,-2.715,8.485,30.55,17.43198894,78.37127448,0.424,0.66
278,9.266666666666652,3.021,-5.32,4.373,46.65,-33.177,8.47,30.49,17.43198746,78.37127664,0.424,0.659
279,9.299999999999956,6.488,-9.334,2.782,-130.981,57.76,8.451,30.42,17.43198599,78.3712788,0.424,0.659
280,9.333333333333371,5.46,-9.706,0.647,-22.097,-5.878,8.432,30.35,17.43198453,78.37128097,0.424,0.659
281,9.366666666666674,9.489,-9.062,-12.183,8.945,94.545,8.393,30.21,17.43198296,78.37128302,0.424,0.659
282,9.399999999999975,9.532,-11.378,8.896,-81.935,8.286,8.346,30.05,17.43198136,78.37128502,0.424,0.659
283,9.43333333333328,11.748,-10.151,5.813,25.4,42.887,8.3,29.88,17.43197976,78.37128702,0.423,0.659
284,9.466666666666695,9.015,-9.788,-6.582,-0.22,-20.087,8.278,29.8,17.43197826,78.37128907,0.423,0.659
285,9.5,11.002,-13.541,5.87,-127.076,38.087,8.267,29.76,17.43197679,78.37129113,0.423,0.659
286,9.533333333333305,6.117,-11.081,0.61,61.486,-64.923,8.256,29.72,17.43197533,78.3712932,0.423,0.659
287,9.566666666666606,8.451,-12.634,2.827,-60.326,41.614,8.23,29.63,17.43197388,78.37129529,0.423,0.659
288,9.600000000000025,7.832,-10.51,-9.775,51.853,5.943,8.198,29.51,17.43197245,78.37129739,0.423,0.658
289,9.633333333333326,5.474,-12.29,3.543,-66.904,-24.444,8.166,29.4,17.43197102,78.37129949,0.423,0.658
290,9.666666666666629,5.524,-11.605,-5.679,7.631,9.86,8.142,29.31,17.43196957,78.37130153,0.423,0.658
291,9.700000000000044,4.907,-11.938,6.566,-23.211,-4.125,8.122,29.24,17.43196812,78.37130354,0.423,0.658
292,9.733333333333348,2.869,-12.196,7.241,-21.242,-25.359,8.102,29.17,17.43196666,78.37130556,0.423,0.658
293,9.766666666666652,5.28,-11.551,-5.931,6.407,43.489,8.084,29.1,17.43196523,78.37130756,0.423,0.658
294,9.799999999999956,4.269,-10.978,-0.732,4.711,-6.797,8.067,29.04,17.43196379,78.37130956,0.423,0.658
295,9.833333333333371,2.229,-9.522,1.416,32.486,-23.703,8.05,28.98,17.43196236,78.37131156,0.423,0.658
296,9.866666666666674,3.991,-7.163,-21.918,61.648,39.776,8.016,28.86,17.43196095,78.37131351,0.423,0.658
297,9.899999999999975,2.616,-10.095,15.499,-99.703,-20.746,7.973,28.7,17.43195955,78.37131545,0.423,0.658
298,9.93333333333328,3.851,-9.117,-2.014,18.427,22.109,7.93,28.55,17.43195815,78.37131738,0.423,0.657
299,9.966666666666695,3.999,-7.866,-7.717,27.743,10.377,7.926,28.53,17.43195675,78.37131941,0.423,0.657
300,10.0,6.016,-9.615,1.879,-63.861,34.634,7.94,28.58,17.43195535,78.37132147,0.423,0.657
301,10.033333333333305,4.194,-9.409,4.19,-5.073,-19.705,7.954,28.64,17.43195395,78.37132354,0.423,0.657
302,10.066666666666606,5.085,-7.598,-17.358,44.71,26.03,7.947,28.61,17.43195253,78.37132554,0.423,0.657
303,10.100000000000025,5.689,-10.611,6.602,-102.73,12.191,7.928,28.54,17.43195109,78.3713275,0.423,0.657
304,10.133333333333326,3.567,-10.432,8.648,-6.838,-26.962,7.91,28.48,17.43194966,78.37132947,0.423,0.657
305,10.166666666666629,4.798,-10.212,5.528,-5.427,19.994,7.873,28.34,17.43194828,78.37133138,0.423,0.657
306,10.200000000000044,6.624,-9.181,-6.639,19.758,37.563,7.827,28.18,17.43194693,78.37133326,0.423,0.657
307,10.233333333333348,3.939,-9.121,8.689,-9.303,-35.48,7.781,28.01,17.43194557,78.37133514,0.423,0.657
308,10.266666666666652,5.327,-8.267,-8.4,15.234,30.041,7.746,27.89,17.43194423,78.37133708,0.423,0.657
309,10.299999999999956,4.779,-7.21,-2.99,22.272,0.488,7.717,27.78,17.4319429,78.37133904,0.423,0.657
310,10.333333333333371,5.024,-8.599,6.822,-52.386,6.887,7.688,27.68,17.43194157,78.37134101,0.423,0.656
311,10.366666666666674,2.741,-6.965,1.761,39.739,-27.942,7.678,27.64,17.43194019,78.37134296,0.423,0.656
312,10.399999999999975,2.641,-7.885,13.107,-37.721,-3.295,7.678,27.64,17.43193879,78.37134489,0.423,0.656
313,10.43333333333328,4.329,-6.882,-3.242,20.856,30.814,7.678,27.64,17.43193739,78.37134682,0.423,0.656
314,10.466666666666695,2.185,-5.971,2.558,18.855,-27.067,7.67,27.61,17.43193601,78.37134871,0.423,0.656
315,10.5,2.581,-4.803,-4.772,27.604,10.947,7.658,27.57,17.43193464,78.37135058,0.423,0.656
316,10.533333333333305,1.484,-5.872,-3.954,-40.463,-10.45,7.645,27.52,17.43193328,78.37135245,0.423,0.656
317,10.566666666666606,0.88,-5.648,-3.401,-1.464,-4.955,7.615,27.41,17.43193194,78.37135432,0.423,0.656
318,10.600000000000025,1.264,-3.871,-11.862,46.642,12.374,7.576,27.27,17.43193062,78.3713562,0.423,0.656
319,10.633333333333326,1.844,-5.795,5.268,-66.082,8.115,7.536,27.13,17.4319293,78.37135809,0.423,0.656
320,10.666666666666629,-2.039,-3.701,-4.597,56.299,-62.137,7.513,27.05,17.43192794,78.37135999,0.423,0.656
321,10.700000000000044,0.601,-4.602,8.738,-34.353,34.658,7.501,27.0,17.43192656,78.37136191,0.423,0.656
322,10.733333333333348,0.387,-3.292,-1.892,33.112,-1.143,7.489,26.96,17.43192518,78.37136383,0.423,0.655
323,10.766666666666652,-0.816,-3.495,0.012,-12.452,-17.093,7.453,26.83,17.43192383,78.37136565,0.423,0.655
324,10.799999999999956,-1.744,-3.073,-4.369,6.675,-12.545,7.404,26.65,17.4319225,78.37136741,0.423,0.655
325,10.833333333333371,-1.069,-3.538,-1.989,-20.368,9.124,7.355,26.48,17.43192117,78.37136918,0.423,0.655
326,10.866666666666674,-0.726,-4.065,-2.156,-22.723,5.085,7.34,26.42,17.43191981,78.37137104,0.423,0.655
327,10.899999999999975,-1.475,-2.147,-1.464,52.353,-11.151,7.342,26.43,17.43191844,78.37137294,0.423,0.655
328,10.93333333333328,-3.203,-2.612,3.319,-19.587,-30.285,7.344,26.44,17.43191708,78.37137484,0.423,0.655
329,10.966666666666695,-1.811,-2.409,-6.051,0.62,20.207,7.329,26.38,17.43191573,78.37137667,0.423,0.655
330,11.0,-1.773,-1.792,-2.99,13.607,-0.061,7.303,26.29,17.4319144,78.37137847,0.423,0.655
